answer,candidate_id,gate_id,gate_version,severity,result,observed_value,envelope,reason
ABROGATING,ABROGATING-ca883f9b,DATA_INTEGRITY,m10.gates.0,MANDATORY,PASS,"{""policyVersion"":""m10.0"",""gateVersion"":""m10.gates.0"",""selectorVersion"":""m10.0"",""generatorVersion"":""m6.0"",""rulesVersion"":""qjynn-rules-local"",""vocabularyVersion"":""1.0"",""simulatorVersion"":""m8.1"",""playerModelVersion"":""m8.1.players.0"",""familiarity"":{""provider"":""wordfreq"",""sourceVersion"":""v3.2"",""packageVersion"":""3.1.1"",""sourceRevision"":""42233e6c36ce792031bcccfa17cdd0cec9af5fa7"",""normalizationVersion"":""zipf-linear-v1"",""source"":""https://github.com/rspeer/wordfreq"",""license"":""Apache-2.0 code; included source data requires CC BY-SA 4.0 attribution"",""wordlist"":""large"",""language"":""en""},""publicationValidatorVersion"":""m10.validator.0""}","""known versions and grid hash""",Required versions and grid hash are present.
ABROGATING,ABROGATING-ca883f9b,REAL_FAMILIARITY,m10.gates.0,MANDATORY,PASS,"{""provider"":""wordfreq"",""sourceVersion"":""v3.2"",""packageVersion"":""3.1.1"",""sourceRevision"":""42233e6c36ce792031bcccfa17cdd0cec9af5fa7"",""normalizationVersion"":""zipf-linear-v1"",""source"":""https://github.com/rspeer/wordfreq"",""license"":""Apache-2.0 code; included source data requires CC BY-SA 4.0 attribution"",""wordlist"":""large"",""language"":""en""}","""wordfreq with source and normalization metadata""",Approved real familiarity provider is active.
ABROGATING,ABROGATING-ca883f9b,COMPARATIVE_DIFFICULTY,m10.gates.0,QUALITY,PASS,"""middle""","""middle""",Candidate is in the preferred middle band.
ABROGATING,ABROGATING-ca883f9b,MEDAL_DISTRIBUTION,m10.gates.0,QUALITY,PASS,"{""gold"":0.098,""silver"":0.796,""bronze"":0.106}","""not degenerate""",REGULAR medal distribution is non-degenerate.
ABROGATING,ABROGATING-ca883f9b,VOCABULARY_ACCESSIBILITY,m10.gates.0,QUALITY,WARN,"{""rareWordDependency"":1,""meanPlayedFamiliarity"":0.2973990601082131}","""rare dependency<=.95 and familiarity>=.1""",Vocabulary accessibility is an extreme relative diagnostic.
ABROGATING,ABROGATING-ca883f9b,MOVE_SPACE_SANITY,m10.gates.0,DIAGNOSTIC,PASS,5872,"{""p10"":4500,""p90"":6129}",Opportunity density is not a pool-tail outlier.
ABROGATING,ABROGATING-ca883f9b,TILE_PARTICIPATION,m10.gates.0,DIAGNOSTIC,WARN,1459,"""<=0.9""",Tile participation is uneven but not a hard validity failure.
ABROGATING,ABROGATING-ca883f9b,HEXALINK_SANITY,m10.gates.0,DIAGNOSTIC,PASS,0.238,""".01-.95""",Hexalink geometry and participation are non-pathological.
ABROGATING,ABROGATING-ca883f9b,HISTORICAL_SIMILARITY,m10.gates.0,QUALITY,PASS,82.884,"{""p10"":null,""p90"":null,""median"":null,""count"":0}",Historical envelope is in warm-up.
ABROGATING,ABROGATING-ca883f9b,SELECTION_MARGIN,m10.gates.0,QUALITY,PASS,"{""band"":""middle"",""rank"":6}","""middle band""",Candidate is in the selected relative region.
ABROGATING,ABROGATING-ca883f9b,MONTE_CARLO_STABILITY,m10.gates.0,QUALITY,PASS,0.48764659004974964,"""<=2""",REGULAR score uncertainty is bounded.
ABROGATING,ABROGATING-ca883f9b,PUBLIC_PRIVATE_SEPARATION,m10.gates.0,MANDATORY,PASS,true,true,Public artifact contains no private fields.
ABROGATING,ABROGATING-ca883f9b,ARTIFACT_SCHEMA,m10.gates.0,MANDATORY,PASS,true,true,"Public, private, and queue schemas passed."
ABROGATING,ABROGATING-ca883f9b,REPRODUCIBILITY,m10.gates.0,MANDATORY,PASS,true,true,Regeneration reproduced candidate identity and hashes.
ABROGATING,ABROGATING-eb85a7d8,STRUCTURAL_CERTIFICATION,m10.gates.0,MANDATORY,PASS,"{""certified"":true,""score"":110}","""certified=true; replay score>=100""",M6 certification and Gold replay passed.
ABROGATING,ABROGATING-eb85a7d8,DATA_INTEGRITY,m10.gates.0,MANDATORY,PASS,"{""policyVersion"":""m10.0"",""gateVersion"":""m10.gates.0"",""selectorVersion"":""m10.0"",""generatorVersion"":""m6.0"",""rulesVersion"":""qjynn-rules-local"",""vocabularyVersion"":""1.0"",""simulatorVersion"":""m8.1"",""playerModelVersion"":""m8.1.players.0"",""familiarity"":{""provider"":""wordfreq"",""sourceVersion"":""v3.2"",""packageVersion"":""3.1.1"",""sourceRevision"":""42233e6c36ce792031bcccfa17cdd0cec9af5fa7"",""normalizationVersion"":""zipf-linear-v1"",""source"":""https://github.com/rspeer/wordfreq"",""license"":""Apache-2.0 code; included source data requires CC BY-SA 4.0 attribution"",""wordlist"":""large"",""language"":""en""},""publicationValidatorVersion"":""m10.validator.0""}","""known versions and grid hash""",Required versions and grid hash are present.
ABROGATING,ABROGATING-eb85a7d8,REAL_FAMILIARITY,m10.gates.0,MANDATORY,PASS,"{""provider"":""wordfreq"",""sourceVersion"":""v3.2"",""packageVersion"":""3.1.1"",""sourceRevision"":""42233e6c36ce792031bcccfa17cdd0cec9af5fa7"",""normalizationVersion"":""zipf-linear-v1"",""source"":""https://github.com/rspeer/wordfreq"",""license"":""Apache-2.0 code; included source data requires CC BY-SA 4.0 attribution"",""wordlist"":""large"",""language"":""en""}","""wordfreq with source and normalization metadata""",Approved real familiarity provider is active.
ABROGATING,ABROGATING-eb85a7d8,COMPARATIVE_DIFFICULTY,m10.gates.0,QUALITY,PASS,"""middle""","""middle""",Candidate is in the preferred middle band.
ABROGATING,ABROGATING-eb85a7d8,MEDAL_DISTRIBUTION,m10.gates.0,QUALITY,PASS,"{""gold"":0.086,""silver"":0.798,""bronze"":0.116}","""not degenerate""",REGULAR medal distribution is non-degenerate.
ABROGATING,ABROGATING-eb85a7d8,VOCABULARY_ACCESSIBILITY,m10.gates.0,QUALITY,WARN,"{""rareWordDependency"":1,""meanPlayedFamiliarity"":0.28813825079867555}","""rare dependency<=.95 and familiarity>=.1""",Vocabulary accessibility is an extreme relative diagnostic.
ABROGATING,ABROGATING-eb85a7d8,MOVE_SPACE_SANITY,m10.gates.0,DIAGNOSTIC,PASS,5215,"{""p10"":4500,""p90"":6129}",Opportunity density is not a pool-tail outlier.
ABROGATING,ABROGATING-eb85a7d8,TILE_PARTICIPATION,m10.gates.0,DIAGNOSTIC,WARN,1447,"""<=0.9""",Tile participation is uneven but not a hard validity failure.
ABROGATING,ABROGATING-eb85a7d8,HEXALINK_SANITY,m10.gates.0,DIAGNOSTIC,PASS,0.256,""".01-.95""",Hexalink geometry and participation are non-pathological.
ABROGATING,ABROGATING-eb85a7d8,HISTORICAL_SIMILARITY,m10.gates.0,QUALITY,PASS,83.258,"{""p10"":null,""p90"":null,""median"":null,""count"":0}",Historical envelope is in warm-up.
ABROGATING,ABROGATING-eb85a7d8,SELECTION_MARGIN,m10.gates.0,QUALITY,PASS,"{""band"":""middle"",""rank"":5}","""middle band""",Candidate is in the selected relative region.
ABROGATING,ABROGATING-eb85a7d8,MONTE_CARLO_STABILITY,m10.gates.0,QUALITY,PASS,0.559447834492254,"""<=2""",REGULAR score uncertainty is bounded.
ABROGATING,ABROGATING-eb85a7d8,PUBLIC_PRIVATE_SEPARATION,m10.gates.0,MANDATORY,PASS,true,true,Public artifact contains no private fields.
ABROGATING,ABROGATING-eb85a7d8,ARTIFACT_SCHEMA,m10.gates.0,MANDATORY,PASS,true,true,"Public, private, and queue schemas passed."
ABROGATING,ABROGATING-eb85a7d8,REPRODUCIBILITY,m10.gates.0,MANDATORY,PASS,true,true,Regeneration reproduced candidate identity and hashes.
ABROGATING,ABROGATING-c05c7f24,STRUCTURAL_CERTIFICATION,m10.gates.0,MANDATORY,PASS,"{""certified"":true,""score"":110}","""certified=true; replay score>=100""",M6 certification and Gold replay passed.
ABROGATING,ABROGATING-c05c7f24,DATA_INTEGRITY,m10.gates.0,MANDATORY,PASS,"{""policyVersion"":""m10.0"",""gateVersion"":""m10.gates.0"",""selectorVersion"":""m10.0"",""generatorVersion"":""m6.0"",""rulesVersion"":""qjynn-rules-local"",""vocabularyVersion"":""1.0"",""simulatorVersion"":""m8.1"",""playerModelVersion"":""m8.1.players.0"",""familiarity"":{""provider"":""wordfreq"",""sourceVersion"":""v3.2"",""packageVersion"":""3.1.1"",""sourceRevision"":""42233e6c36ce792031bcccfa17cdd0cec9af5fa7"",""normalizationVersion"":""zipf-linear-v1"",""source"":""https://github.com/rspeer/wordfreq"",""license"":""Apache-2.0 code; included source data requires CC BY-SA 4.0 attribution"",""wordlist"":""large"",""language"":""en""},""publicationValidatorVersion"":""m10.validator.0""}","""known versions and grid hash""",Required versions and grid hash are present.
ABROGATING,ABROGATING-c05c7f24,REAL_FAMILIARITY,m10.gates.0,MANDATORY,PASS,"{""provider"":""wordfreq"",""sourceVersion"":""v3.2"",""packageVersion"":""3.1.1"",""sourceRevision"":""42233e6c36ce792031bcccfa17cdd0cec9af5fa7"",""normalizationVersion"":""zipf-linear-v1"",""source"":""https://github.com/rspeer/wordfreq"",""license"":""Apache-2.0 code; included source data requires CC BY-SA 4.0 attribution"",""wordlist"":""large"",""language"":""en""}","""wordfreq with source and normalization metadata""",Approved real familiarity provider is active.
ABROGATING,ABROGATING-c05c7f24,COMPARATIVE_DIFFICULTY,m10.gates.0,QUALITY,PASS,"""middle""","""middle""",Candidate is in the preferred middle band.
ABROGATING,ABROGATING-c05c7f24,MEDAL_DISTRIBUTION,m10.gates.0,QUALITY,PASS,"{""gold"":0.066,""silver"":0.818,""bronze"":0.116}","""not degenerate""",REGULAR medal distribution is non-degenerate.
ABROGATING,ABROGATING-c05c7f24,VOCABULARY_ACCESSIBILITY,m10.gates.0,QUALITY,WARN,"{""rareWordDependency"":1,""meanPlayedFamiliarity"":0.3070832039562053}","""rare dependency<=.95 and familiarity>=.1""",Vocabulary accessibility is an extreme relative diagnostic.
ABROGATING,ABROGATING-c05c7f24,MOVE_SPACE_SANITY,m10.gates.0,DIAGNOSTIC,PASS,5053,"{""p10"":4500,""p90"":6129}",Opportunity density is not a pool-tail outlier.
ABROGATING,ABROGATING-c05c7f24,TILE_PARTICIPATION,m10.gates.0,DIAGNOSTIC,WARN,1606,"""<=0.9""",Tile participation is uneven but not a hard validity failure.
ABROGATING,ABROGATING-c05c7f24,HEXALINK_SANITY,m10.gates.0,DIAGNOSTIC,PASS,0.19,""".01-.95""",Hexalink geometry and participation are non-pathological.
ABROGATING,ABROGATING-c05c7f24,HISTORICAL_SIMILARITY,m10.gates.0,QUALITY,PASS,82.392,"{""p10"":null,""p90"":null,""median"":null,""count"":0}",Historical envelope is in warm-up.
ABROGATING,ABROGATING-c05c7f24,SELECTION_MARGIN,m10.gates.0,QUALITY,PASS,"{""band"":""middle"",""rank"":7}","""middle band""",Candidate is in the selected relative region.
ABROGATING,ABROGATING-c05c7f24,MONTE_CARLO_STABILITY,m10.gates.0,QUALITY,PASS,0.4443707341821581,"""<=2""",REGULAR score uncertainty is bounded.
ABROGATING,ABROGATING-c05c7f24,PUBLIC_PRIVATE_SEPARATION,m10.gates.0,MANDATORY,PASS,true,true,Public artifact contains no private fields.
ABROGATING,ABROGATING-c05c7f24,ARTIFACT_SCHEMA,m10.gates.0,MANDATORY,PASS,true,true,"Public, private, and queue schemas passed."
ABROGATING,ABROGATING-c05c7f24,REPRODUCIBILITY,m10.gates.0,MANDATORY,PASS,true,true,Regeneration reproduced candidate identity and hashes.
ABSOLUTISM,ABSOLUTISM-e60f617b,STRUCTURAL_CERTIFICATION,m10.gates.0,MANDATORY,PASS,"{""certified"":true,""score"":115}","""certified=true; replay score>=100""",M6 certification and Gold replay passed.
ABSOLUTISM,ABSOLUTISM-e60f617b,DATA_INTEGRITY,m10.gates.0,MANDATORY,PASS,"{""policyVersion"":""m10.0"",""gateVersion"":""m10.gates.0"",""selectorVersion"":""m10.0"",""generatorVersion"":""m6.0"",""rulesVersion"":""qjynn-rules-local"",""vocabularyVersion"":""1.0"",""simulatorVersion"":""m8.1"",""playerModelVersion"":""m8.1.players.0"",""familiarity"":{""provider"":""wordfreq"",""sourceVersion"":""v3.2"",""packageVersion"":""3.1.1"",""sourceRevision"":""42233e6c36ce792031bcccfa17cdd0cec9af5fa7"",""normalizationVersion"":""zipf-linear-v1"",""source"":""https://github.com/rspeer/wordfreq"",""license"":""Apache-2.0 code; included source data requires CC BY-SA 4.0 attribution"",""wordlist"":""large"",""language"":""en""},""publicationValidatorVersion"":""m10.validator.0""}","""known versions and grid hash""",Required versions and grid hash are present.
ABSOLUTISM,ABSOLUTISM-e60f617b,REAL_FAMILIARITY,m10.gates.0,MANDATORY,PASS,"{""provider"":""wordfreq"",""sourceVersion"":""v3.2"",""packageVersion"":""3.1.1"",""sourceRevision"":""42233e6c36ce792031bcccfa17cdd0cec9af5fa7"",""normalizationVersion"":""zipf-linear-v1"",""source"":""https://github.com/rspeer/wordfreq"",""license"":""Apache-2.0 code; included source data requires CC BY-SA 4.0 attribution"",""wordlist"":""large"",""language"":""en""}","""wordfreq with source and normalization metadata""",Approved real familiarity provider is active.
ABSOLUTISM,ABSOLUTISM-e60f617b,COMPARATIVE_DIFFICULTY,m10.gates.0,QUALITY,PASS,"""middle""","""middle""",Candidate is in the preferred middle band.
ABSOLUTISM,ABSOLUTISM-e60f617b,MEDAL_DISTRIBUTION,m10.gates.0,QUALITY,PASS,"{""gold"":0.076,""silver"":0.798,""bronze"":0.126}","""not degenerate""",REGULAR medal distribution is non-degenerate.
ABSOLUTISM,ABSOLUTISM-e60f617b,VOCABULARY_ACCESSIBILITY,m10.gates.0,QUALITY,WARN,"{""rareWordDependency"":1,""meanPlayedFamiliarity"":0.2956247614207496}","""rare dependency<=.95 and familiarity>=.1""",Vocabulary accessibility is an extreme relative diagnostic.
ABSOLUTISM,ABSOLUTISM-e60f617b,MOVE_SPACE_SANITY,m10.gates.0,DIAGNOSTIC,PASS,4978,"{""p10"":4578,""p90"":7219}",Opportunity density is not a pool-tail outlier.
ABSOLUTISM,ABSOLUTISM-e60f617b,TILE_PARTICIPATION,m10.gates.0,DIAGNOSTIC,WARN,1527,"""<=0.9""",Tile participation is uneven but not a hard validity failure.
ABSOLUTISM,ABSOLUTISM-e60f617b,HEXALINK_SANITY,m10.gates.0,DIAGNOSTIC,PASS,0.216,""".01-.95""",Hexalink geometry and participation are non-pathological.
ABSOLUTISM,ABSOLUTISM-e60f617b,HISTORICAL_SIMILARITY,m10.gates.0,QUALITY,PASS,82.462,"{""p10"":null,""p90"":null,""median"":null,""count"":0}",Historical envelope is in warm-up.
ABSOLUTISM,ABSOLUTISM-e60f617b,SELECTION_MARGIN,m10.gates.0,QUALITY,PASS,"{""band"":""middle"",""rank"":6}","""middle band""",Candidate is in the selected relative region.
ABSOLUTISM,ABSOLUTISM-e60f617b,MONTE_CARLO_STABILITY,m10.gates.0,QUALITY,PASS,0.4625691829294121,"""<=2""",REGULAR score uncertainty is bounded.
ABSOLUTISM,ABSOLUTISM-e60f617b,PUBLIC_PRIVATE_SEPARATION,m10.gates.0,MANDATORY,PASS,true,true,Public artifact contains no private fields.
ABSOLUTISM,ABSOLUTISM-e60f617b,ARTIFACT_SCHEMA,m10.gates.0,MANDATORY,PASS,true,true,"Public, private, and queue schemas passed."
ABSOLUTISM,ABSOLUTISM-e60f617b,REPRODUCIBILITY,m10.gates.0,MANDATORY,PASS,true,true,Regeneration reproduced candidate identity and hashes.
ABSOLUTISM,ABSOLUTISM-21a3258,STRUCTURAL_CERTIFICATION,m10.gates.0,MANDATORY,PASS,"{""certified"":true,""score"":105}","""certified=true; replay score>=100""",M6 certification and Gold replay passed.
ABSOLUTISM,ABSOLUTISM-21a3258,DATA_INTEGRITY,m10.gates.0,MANDATORY,PASS,"{""policyVersion"":""m10.0"",""gateVersion"":""m10.gates.0"",""selectorVersion"":""m10.0"",""generatorVersion"":""m6.0"",""rulesVersion"":""qjynn-rules-local"",""vocabularyVersion"":""1.0"",""simulatorVersion"":""m8.1"",""playerModelVersion"":""m8.1.players.0"",""familiarity"":{""provider"":""wordfreq"",""sourceVersion"":""v3.2"",""packageVersion"":""3.1.1"",""sourceRevision"":""42233e6c36ce792031bcccfa17cdd0cec9af5fa7"",""normalizationVersion"":""zipf-linear-v1"",""source"":""https://github.com/rspeer/wordfreq"",""license"":""Apache-2.0 code; included source data requires CC BY-SA 4.0 attribution"",""wordlist"":""large"",""language"":""en""},""publicationValidatorVersion"":""m10.validator.0""}","""known versions and grid hash""",Required versions and grid hash are present.
ABSOLUTISM,ABSOLUTISM-21a3258,REAL_FAMILIARITY,m10.gates.0,MANDATORY,PASS,"{""provider"":""wordfreq"",""sourceVersion"":""v3.2"",""packageVersion"":""3.1.1"",""sourceRevision"":""42233e6c36ce792031bcccfa17cdd0cec9af5fa7"",""normalizationVersion"":""zipf-linear-v1"",""source"":""https://github.com/rspeer/wordfreq"",""license"":""Apache-2.0 code; included source data requires CC BY-SA 4.0 attribution"",""wordlist"":""large"",""language"":""en""}","""wordfreq with source and normalization metadata""",Approved real familiarity provider is active.
ABSOLUTISM,ABSOLUTISM-21a3258,COMPARATIVE_DIFFICULTY,m10.gates.0,QUALITY,PASS,"""middle""","""middle""",Candidate is in the preferred middle band.
ABSOLUTISM,ABSOLUTISM-21a3258,MEDAL_DISTRIBUTION,m10.gates.0,QUALITY,PASS,"{""gold"":0.078,""silver"":0.814,""bronze"":0.108}","""not degenerate""",REGULAR medal distribution is non-degenerate.
ABSOLUTISM,ABSOLUTISM-21a3258,VOCABULARY_ACCESSIBILITY,m10.gates.0,QUALITY,WARN,"{""rareWordDependency"":1,""meanPlayedFamiliarity"":0.3098763127231568}","""rare dependency<=.95 and familiarity>=.1""",Vocabulary accessibility is an extreme relative diagnostic.
ABSOLUTISM,ABSOLUTISM-21a3258,MOVE_SPACE_SANITY,m10.gates.0,DIAGNOSTIC,PASS,5875,"{""p10"":4578,""p90"":7219}",Opportunity density is not a pool-tail outlier.
ABSOLUTISM,ABSOLUTISM-21a3258,TILE_PARTICIPATION,m10.gates.0,DIAGNOSTIC,WARN,2066,"""<=0.9""",Tile participation is uneven but not a hard validity failure.
ABSOLUTISM,ABSOLUTISM-21a3258,HEXALINK_SANITY,m10.gates.0,DIAGNOSTIC,PASS,0.212,""".01-.95""",Hexalink geometry and participation are non-pathological.
ABSOLUTISM,ABSOLUTISM-21a3258,HISTORICAL_SIMILARITY,m10.gates.0,QUALITY,PASS,81.94,"{""p10"":null,""p90"":null,""median"":null,""count"":0}",Historical envelope is in warm-up.
ABSOLUTISM,ABSOLUTISM-21a3258,SELECTION_MARGIN,m10.gates.0,QUALITY,PASS,"{""band"":""middle"",""rank"":7}","""middle band""",Candidate is in the selected relative region.
ABSOLUTISM,ABSOLUTISM-21a3258,MONTE_CARLO_STABILITY,m10.gates.0,QUALITY,PASS,0.5919015439674099,"""<=2""",REGULAR score uncertainty is bounded.
ABSOLUTISM,ABSOLUTISM-21a3258,PUBLIC_PRIVATE_SEPARATION,m10.gates.0,MANDATORY,PASS,true,true,Public artifact contains no private fields.
ABSOLUTISM,ABSOLUTISM-21a3258,ARTIFACT_SCHEMA,m10.gates.0,MANDATORY,PASS,true,true,"Public, private, and queue schemas passed."
ABSOLUTISM,ABSOLUTISM-21a3258,REPRODUCIBILITY,m10.gates.0,MANDATORY,PASS,true,true,Regeneration reproduced candidate identity and hashes.
ABSOLUTISM,ABSOLUTISM-d36711b2,STRUCTURAL_CERTIFICATION,m10.gates.0,MANDATORY,PASS,"{""certified"":true,""score"":110}","""certified=true; replay score>=100""",M6 certification and Gold replay passed.
ABSOLUTISM,ABSOLUTISM-d36711b2,DATA_INTEGRITY,m10.gates.0,MANDATORY,PASS,"{""policyVersion"":""m10.0"",""gateVersion"":""m10.gates.0"",""selectorVersion"":""m10.0"",""generatorVersion"":""m6.0"",""rulesVersion"":""qjynn-rules-local"",""vocabularyVersion"":""1.0"",""simulatorVersion"":""m8.1"",""playerModelVersion"":""m8.1.players.0"",""familiarity"":{""provider"":""wordfreq"",""sourceVersion"":""v3.2"",""packageVersion"":""3.1.1"",""sourceRevision"":""42233e6c36ce792031bcccfa17cdd0cec9af5fa7"",""normalizationVersion"":""zipf-linear-v1"",""source"":""https://github.com/rspeer/wordfreq"",""license"":""Apache-2.0 code; included source data requires CC BY-SA 4.0 attribution"",""wordlist"":""large"",""language"":""en""},""publicationValidatorVersion"":""m10.validator.0""}","""known versions and grid hash""",Required versions and grid hash are present.
ABSOLUTISM,ABSOLUTISM-d36711b2,REAL_FAMILIARITY,m10.gates.0,MANDATORY,PASS,"{""provider"":""wordfreq"",""sourceVersion"":""v3.2"",""packageVersion"":""3.1.1"",""sourceRevision"":""42233e6c36ce792031bcccfa17cdd0cec9af5fa7"",""normalizationVersion"":""zipf-linear-v1"",""source"":""https://github.com/rspeer/wordfreq"",""license"":""Apache-2.0 code; included source data requires CC BY-SA 4.0 attribution"",""wordlist"":""large"",""language"":""en""}","""wordfreq with source and normalization metadata""",Approved real familiarity provider is active.
ABSOLUTISM,ABSOLUTISM-d36711b2,COMPARATIVE_DIFFICULTY,m10.gates.0,QUALITY,PASS,"""middle""","""middle""",Candidate is in the preferred middle band.
ABSOLUTISM,ABSOLUTISM-d36711b2,MEDAL_DISTRIBUTION,m10.gates.0,QUALITY,PASS,"{""gold"":0.118,""silver"":0.768,""bronze"":0.114}","""not degenerate""",REGULAR medal distribution is non-degenerate.
ABSOLUTISM,ABSOLUTISM-d36711b2,VOCABULARY_ACCESSIBILITY,m10.gates.0,QUALITY,WARN,"{""rareWordDependency"":1,""meanPlayedFamiliarity"":0.2879727216159257}","""rare dependency<=.95 and familiarity>=.1""",Vocabulary accessibility is an extreme relative diagnostic.
ABSOLUTISM,ABSOLUTISM-d36711b2,MOVE_SPACE_SANITY,m10.gates.0,DIAGNOSTIC,PASS,7219,"{""p10"":4578,""p90"":7219}",Opportunity density is not a pool-tail outlier.
ABSOLUTISM,ABSOLUTISM-d36711b2,TILE_PARTICIPATION,m10.gates.0,DIAGNOSTIC,WARN,2552,"""<=0.9""",Tile participation is uneven but not a hard validity failure.
ABSOLUTISM,ABSOLUTISM-d36711b2,HEXALINK_SANITY,m10.gates.0,DIAGNOSTIC,PASS,0.19,""".01-.95""",Hexalink geometry and participation are non-pathological.
ABSOLUTISM,ABSOLUTISM-d36711b2,HISTORICAL_SIMILARITY,m10.gates.0,QUALITY,PASS,83.264,"{""p10"":null,""p90"":null,""median"":null,""count"":0}",Historical envelope is in warm-up.
ABSOLUTISM,ABSOLUTISM-d36711b2,SELECTION_MARGIN,m10.gates.0,QUALITY,PASS,"{""band"":""middle"",""rank"":5}","""middle band""",Candidate is in the selected relative region.
ABSOLUTISM,ABSOLUTISM-d36711b2,MONTE_CARLO_STABILITY,m10.gates.0,QUALITY,PASS,0.6000548569300159,"""<=2""",REGULAR score uncertainty is bounded.
ABSOLUTISM,ABSOLUTISM-d36711b2,PUBLIC_PRIVATE_SEPARATION,m10.gates.0,MANDATORY,PASS,true,true,Public artifact contains no private fields.
ABSOLUTISM,ABSOLUTISM-d36711b2,ARTIFACT_SCHEMA,m10.gates.0,MANDATORY,PASS,true,true,"Public, private, and queue schemas passed."
ABSOLUTISM,ABSOLUTISM-d36711b2,REPRODUCIBILITY,m10.gates.0,MANDATORY,PASS,true,true,Regeneration reproduced candidate identity and hashes.
ABSOLUTIST,ABSOLUTIST-a0ae155e,STRUCTURAL_CERTIFICATION,m10.gates.0,MANDATORY,PASS,"{""certified"":true,""score"":105}","""certified=true; replay score>=100""",M6 certification and Gold replay passed.
ABSOLUTIST,ABSOLUTIST-a0ae155e,DATA_INTEGRITY,m10.gates.0,MANDATORY,PASS,"{""policyVersion"":""m10.0"",""gateVersion"":""m10.gates.0"",""selectorVersion"":""m10.0"",""generatorVersion"":""m6.0"",""rulesVersion"":""qjynn-rules-local"",""vocabularyVersion"":""1.0"",""simulatorVersion"":""m8.1"",""playerModelVersion"":""m8.1.players.0"",""familiarity"":{""provider"":""wordfreq"",""sourceVersion"":""v3.2"",""packageVersion"":""3.1.1"",""sourceRevision"":""42233e6c36ce792031bcccfa17cdd0cec9af5fa7"",""normalizationVersion"":""zipf-linear-v1"",""source"":""https://github.com/rspeer/wordfreq"",""license"":""Apache-2.0 code; included source data requires CC BY-SA 4.0 attribution"",""wordlist"":""large"",""language"":""en""},""publicationValidatorVersion"":""m10.validator.0""}","""known versions and grid hash""",Required versions and grid hash are present.
ABSOLUTIST,ABSOLUTIST-a0ae155e,REAL_FAMILIARITY,m10.gates.0,MANDATORY,PASS,"{""provider"":""wordfreq"",""sourceVersion"":""v3.2"",""packageVersion"":""3.1.1"",""sourceRevision"":""42233e6c36ce792031bcccfa17cdd0cec9af5fa7"",""normalizationVersion"":""zipf-linear-v1"",""source"":""https://github.com/rspeer/wordfreq"",""license"":""Apache-2.0 code; included source data requires CC BY-SA 4.0 attribution"",""wordlist"":""large"",""language"":""en""}","""wordfreq with source and normalization metadata""",Approved real familiarity provider is active.
ABSOLUTIST,ABSOLUTIST-a0ae155e,COMPARATIVE_DIFFICULTY,m10.gates.0,QUALITY,PASS,"""middle""","""middle""",Candidate is in the preferred middle band.
ABSOLUTIST,ABSOLUTIST-a0ae155e,MEDAL_DISTRIBUTION,m10.gates.0,QUALITY,PASS,"{""gold"":0.084,""silver"":0.81,""bronze"":0.106}","""not degenerate""",REGULAR medal distribution is non-degenerate.
ABSOLUTIST,ABSOLUTIST-a0ae155e,VOCABULARY_ACCESSIBILITY,m10.gates.0,QUALITY,WARN,"{""rareWordDependency"":1,""meanPlayedFamiliarity"":0.3001952239668788}","""rare dependency<=.95 and familiarity>=.1""",Vocabulary accessibility is an extreme relative diagnostic.
ABSOLUTIST,ABSOLUTIST-a0ae155e,MOVE_SPACE_SANITY,m10.gates.0,DIAGNOSTIC,PASS,5978,"{""p10"":4615,""p90"":6369}",Opportunity density is not a pool-tail outlier.
ABSOLUTIST,ABSOLUTIST-a0ae155e,TILE_PARTICIPATION,m10.gates.0,DIAGNOSTIC,WARN,3218,"""<=0.9""",Tile participation is uneven but not a hard validity failure.
ABSOLUTIST,ABSOLUTIST-a0ae155e,HEXALINK_SANITY,m10.gates.0,DIAGNOSTIC,PASS,0.232,""".01-.95""",Hexalink geometry and participation are non-pathological.
ABSOLUTIST,ABSOLUTIST-a0ae155e,HISTORICAL_SIMILARITY,m10.gates.0,QUALITY,PASS,82.574,"{""p10"":null,""p90"":null,""median"":null,""count"":0}",Historical envelope is in warm-up.
ABSOLUTIST,ABSOLUTIST-a0ae155e,SELECTION_MARGIN,m10.gates.0,QUALITY,PASS,"{""band"":""middle"",""rank"":6}","""middle band""",Candidate is in the selected relative region.
ABSOLUTIST,ABSOLUTIST-a0ae155e,MONTE_CARLO_STABILITY,m10.gates.0,QUALITY,PASS,0.5572746361358297,"""<=2""",REGULAR score uncertainty is bounded.
ABSOLUTIST,ABSOLUTIST-a0ae155e,PUBLIC_PRIVATE_SEPARATION,m10.gates.0,MANDATORY,PASS,true,true,Public artifact contains no private fields.
ABSOLUTIST,ABSOLUTIST-a0ae155e,ARTIFACT_SCHEMA,m10.gates.0,MANDATORY,PASS,true,true,"Public, private, and queue schemas passed."
ABSOLUTIST,ABSOLUTIST-a0ae155e,REPRODUCIBILITY,m10.gates.0,MANDATORY,PASS,true,true,Regeneration reproduced candidate identity and hashes.
ABSOLUTIST,ABSOLUTIST-ee1b4f44,STRUCTURAL_CERTIFICATION,m10.gates.0,MANDATORY,PASS,"{""certified"":true,""score"":105}","""certified=true; replay score>=100""",M6 certification and Gold replay passed.
